flag,smile,predict,true
train,O=C(O)COc1cccc2ccccc12,[4.041172027587891],[4.050000190734863]
train,Ic1c(I)c(I)c2[nH]cnc2c1I,[11.131744384765625],[10.760000228881836]
train,O=C(NO)Nc1ccc(OCc2ccccc2)cc1,[8.751396179199219],[8.760000228881836]
train,Oc1cc(O)nc(S)n1,[8.583120346069336],[8.40999984741211]
train,CCCCCCCCCC(O)CCCCCCCC(=O)O,[4.8568243980407715],[4.619999885559082]
train,O=C1c2cccc(O)c2C(=O)C2OC12,[8.114543914794922],[8.0600004196167]
train,CCCCCCCCC#CCCCCCCC(F)C(=O)O,[4.154264450073242],[4.130000114440918]
train,COc1ccccc1SCC1NC(CO)C(O)C1O,[13.184925079345703],[13.210000038146973]
train,CS(=O)(=O)NCC1Cc2ccccc2O1,[10.029789924621582],[10.180000305175781]
train,O=C1CS/C(=N/N=C\c2ccco2)N1,[7.411548137664795],[7.409999847412109]
train,O=C(O)CCN1CCOCC1,[3.4789927005767822],[3.5799999237060547]
train,CN1CCC2(Cc3ccccc3NC2=O)C1,[13.434684753417969],[13.520000457763672]
train,COc1cc(O)ccc1CCCc1ccc(O)cc1,[9.586517333984375],[9.720000267028809]
train,CC1NCC=C1C(=O)O,[3.511727809906006],[3.5199999809265137]
train,NCCc1ccc(O)c2nc(O)ccc12,[9.084132194519043],[9.170000076293945]
train,O=C(O)C(Cc1c[nH]nn1)=NO,[2.8719167709350586],[2.8299999237060547]
train,NC(=O)c1ccc(OCC(F)(F)F)nc1,[13.630167007446289],[13.579999923706055]
train,Cc1ccccc1CNC(=O)Nc1cccs1,[10.68193244934082],[10.779999732971191]
train,CCCNCC1CCCc2cc(O)c(O)cc21,[10.457342147827148],[10.609999656677246]
train,CC(=O)c1cc(C)c(OCCCCC#N)cc1O,[9.486940383911133],[9.470000267028809]
train,Cc1cc(O)nc(C2CCCN(CCO)C2)n1,[12.646329879760742],[12.680000305175781]
train,CCOc1ccc2nc(NC(=O)CC)sc2c1,[7.884653568267822],[7.940000057220459]
train,O=CN/C=C/c1ccc(O)cc1O,[9.02143383026123],[9.09000015258789]
train,Cn1ncc2[nH]cnc2c1=S,[7.847139358520508],[7.78000020980835]
train,Nc1ncnc2c1N=CC2,[13.010940551757812],[13.199999809265137]
train,O=C(O)c1cccc(-c2ccc(F)cc2)c1,[3.9763643741607666],[4.0]
train,Oc1c(Br)cc(F)c2cccnc12,[7.225597858428955],[7.179999828338623]
train,O=C(O)CCCS,[4.685487270355225],[4.71999979019165]
train,NC1OC(CO)C(O)C(O)C1O,[12.495903015136719],[12.460000038146973]
train,CC12CCC(C(=NO)C1=NO)C2(C)C,[10.956268310546875],[11.109999656677246]
train,C/N=C(\S)C1(c2cccnc2)SCCCS1,[0.31809985637664795],[0.23000000417232513]
train,Cc1ccc(C)n1NC1=NC(=O)CS1,[5.012365341186523],[5.050000190734863]
train,O=C(O)/C=C/c1cnc2ccccc2n1,[3.6542136669158936],[3.7899999618530273]
train,O=C(O)CSCC(=O)NCc1ccccc1Cl,[3.6921310424804688],[3.740000009536743]
train,COc1cc2nc(O)c(O)nc2cc1OC,[11.546529769897461],[11.579999923706055]
train,CC(=O)CCc1ccc(O)cc1,[9.501325607299805],[9.510000228881836]
train,Cc1ccc2[nH]c(CS)nc2c1,[9.612702369689941],[9.619999885559082]
train,CNNCc1ccc(/C=N/NC(N)=S)cc1,[11.72978687286377],[11.710000038146973]
train,CCc1noc(C)c1C(=O)NCc1ccccn1,[12.975343704223633],[13.170000076293945]
train,CCOC(=O)c1sc(-c2cccnc2)nc1O,[6.351229190826416],[6.329999923706055]
train,O=C(NO)c1ccc(CCc2ccccc2)cc1,[9.227931022644043],[9.210000038146973]
train,N[C@@H]1C[C@H]1CC(=O)O,[4.2860188484191895],[4.300000190734863]
train,CC(C)NNC(=O)c1cccnc1,[13.4085054397583],[13.329999923706055]
train,O=C(O)c1ccccn1,[1.0199061632156372],[1.0]
train,Cc1oc2c(O)cc(O)cc2c1C=O,[7.300349712371826],[7.139999866485596]
train,O=C(O)CSc1cccc(C(=O)O)c1,[3.1949524879455566],[3.2699999809265137]
train,COc1ccccc1N=Nc1c(C)n[nH]c1O,[2.6374082565307617],[2.569999933242798]
train,CCOC(=O)CC(=O)c1cnc(Cl)cn1,[9.516029357910156],[9.489999771118164]
train,Nc1noc(C2CN3CCC2CC3)n1,[13.390812873840332],[13.430000305175781]
train,CC(CC(=O)NN)Nc1ccc2ccccc2c1,[13.167283058166504],[13.229999542236328]
train,c1nc(Cc2nc3c(s2)CCCC3)c[nH]1,[13.652114868164062],[13.65999984741211]
train,NC(CO)(Cc1ccc(O)cc1)C(=O)O,[1.8438725471496582],[1.8899999856948853]
train,CCOC(=O)c1cccc(S(N)(=O)=O)c1,[9.809061050415039],[9.859999656677246]
train,CCOC(=O)N/N=C(\CC)OCC,[8.806665420532227],[8.729999542236328]
train,NC(CCCc1cc(O)no1)C(=O)O,[1.6868607997894287],[1.7400000095367432]
train,O=C(Cc1ccsc1)Nc1ccccc1F,[11.742478370666504],[11.84000015258789]
train,Oc1ccc(Cl)cc1CN1CCSCC1,[8.439233779907227],[8.40999984741211]
train,O=C(O)c1ccccc1NC(=O)N1CCCC1,[3.5188486576080322],[3.5299999713897705]
train,O=C(CCNC(=O)C(F)F)c1ccccc1,[10.379937171936035],[10.319999694824219]
train,NC(CC#CP(=O)(O)O)C(=O)O,[1.369462490081787],[1.350000023841858]
train,CCCCCCCC(=O)Nc1cc(Cl)ccc1O,[8.243745803833008],[8.25]
train,O=C(/C=C/c1ccccc1O)c1ccccc1O,[7.234879016876221],[7.179999828338623]
train,O=C(O)CCC(=O)OCc1ccccc1,[4.175497055053711],[4.190000057220459]
train,CP(=O)(O)OCCN,[1.660416841506958],[1.7100000381469727]
train,O=C(O)C1=CCc2ccccc2C1O,[4.055529594421387],[4.079999923706055]
train,O=C(CN1CCCCC1)Nc1ccccc1,[13.505496978759766],[13.5]
train,Cc1cc(O)n2c(n1)nc1ccccc12,[12.56762981414795],[12.699999809265137]
train,Cc1ccc2c(O)cc(-c3ccsc3)nc2n1,[9.205693244934082],[9.149999618530273]
train,CC(C)OC(=O)CCNc1nnc(O)nc1O,[11.452068328857422],[11.390000343322754]
train,O=C(Nc1cccc(Cl)c1Cl)C(Cl)Cl,[11.530010223388672],[11.520000457763672]
train,NNC(=O)c1ccnc(Cl)c1,[13.253281593322754],[13.239999771118164]
train,COc1cc2c(c(O)c1OC)c(=O)ccn2C,[9.084250450134277],[9.359999656677246]
train,O=C(O)CCC1CNc2cccc(O)c21,[3.3427352905273438],[3.259999990463257]
train,CCCN1CCC(Nc2nc(CC)ns2)CC1,[13.577868461608887],[13.470000267028809]
train,CC(C)(CO)C(O)C(=O)NCCC(=O)O,[4.320546627044678],[4.349999904632568]
train,Cc1cc(O)c(C=O)c(O)c1C(=O)O,[2.9660778045654297],[2.859999895095825]
train,Clc1ccc2[nH]c(C3CCNCC3)nc2c1,[12.1688814163208],[12.289999961853027]
train,Nc1ncc(C[C@H](N)C(=O)O)[nH]1,[1.8629369735717773],[1.940000057220459]
train,Cc1ccc(NC(=O)/C=C/C(=O)O)cc1,[3.2323684692382812],[3.309999942779541]
train,Cc1cccc(C)c1O,[10.64914608001709],[10.729999542236328]
train,COc1ccccc1NC(=O)CC(=O)NN,[11.886836051940918],[11.930000305175781]
train,Oc1ccc2c(c1)ncn2-c1ccccc1,[9.226750373840332],[9.119999885559082]
train,Fc1ccc(-c2n[nH]c(S)n2)cc1,[7.41697883605957],[7.269999980926514]
train,Brc1c[nH]c(-c2ncc[nH]2)n1,[9.728117942810059],[9.84000015258789]
train,O=S1(=O)C=Cc2ccc(O)cc21,[8.296866416931152],[8.460000038146973]
train,COc1cc(C(=O)O)c2ccccc2n1,[3.5020885467529297],[3.5399999618530273]
train,O=C(O)c1ccc(SCCc2ccccc2)cn1,[1.1552259922027588],[1.059999942779541]
train,O=C(O)Cc1cccc2c1oc1ccccc12,[4.9651689529418945],[5.079999923706055]
train,CCN(CC)c1ccc(C(=O)O)cn1,[0.9915078282356262],[0.9800000190734863]
train,Oc1cccc2c1ncn2-c1ccccc1,[8.217208862304688],[8.220000267028809]
train,Cc1nn(-c2ccccc2)cc1/C=N/O,[9.586160659790039],[9.600000381469727]
train,O=C(O)/C=C1\NC(=O)[C@@H]1Cl,[2.8946542739868164],[2.9000000953674316]
train,NC(Cc1cccc(CC(=O)O)c1)C(=O)O,[1.991461992263794],[2.0399999618530273]
train,CCc1c(C(N)C(=O)O)cnn1O,[1.5676438808441162],[1.5199999809265137]
train,O=C1Nc2ccccc2/C1=C\c1ccccn1,[11.245940208435059],[11.279999732971191]
train,N#CCCn1cnc2c(S)ncnc21,[7.3306427001953125],[7.28000020980835]
train,O/N=C(/Cc1ccccn1)c1ccccc1,[6.671440601348877],[6.639999866485596]
train,COc1ccc(C=C(C#N)C#N)cc1O,[8.897965431213379],[8.989999771118164]
train,O=C(O)CC[C@H](CCCS)C(=O)O,[4.032923698425293],[4.070000171661377]
train,CCCCNc1nc2[nH]ncc2c(=S)s1,[8.067941665649414],[7.980000019073486]
train,CN(C)c1ncnc2c1ncn2CC(O)CO,[13.93338680267334],[13.899999618530273]
train,CCOc1cc(Br)cnc1Nc1cccc(C)n1,[13.054390907287598],[13.050000190734863]
train,CCOc1ccc(NC(C)=O)c(O)c1,[8.657504081726074],[8.710000038146973]
train,O=NN1CC(O)CC1C(=O)O,[3.5838489532470703],[3.5799999237060547]
train,C=CCNC(=S)NNC(=O)c1cccnc1,[8.783248901367188],[8.880000114440918]
train,Oc1cc(Br)cc2cc(Br)cnc12,[8.203197479248047],[8.15999984741211]
train,Nc1cc(Cl)cc(C(=O)O)c1Cl,[3.649909734725952],[3.5999999046325684]
train,Cn1c(=O)cc(Cl)[nH]c1=O,[8.767231941223145],[8.680000305175781]
train,CC(C)OC(=O)c1cccc(S)n1,[7.59296178817749],[7.519999980926514]
train,CCCCCC1C(=O)C(Cl)=CC1CC(=O)O,[4.396813869476318],[4.46999979019165]
train,CN(C)CCC(P(=O)(O)O)P(=O)(O)O,[1.278281569480896],[1.190000057220459]
train,COc1cc(/C=N/n2nnnc2N)ccc1O,[9.062216758728027],[9.039999961853027]
train,Oc1noc2c1CNCC2,[5.195835590362549],[5.199999809265137]
train,O=C(O)C(O)Cc1ccc(O)c(O)c1,[3.273132562637329],[3.259999990463257]
train,Cc1ccccc1OCc1nc2ccccc2[nH]1,[11.171589851379395],[11.170000076293945]
train,Cc1cccc(C)c1NC(=O)Nc1ccncc1,[11.292243003845215],[11.34000015258789]
train,CN1CCC2(CC1)NC(=O)NC2=O,[9.443291664123535],[9.489999771118164]
train,O=C1CCC(c2ccccc2)NN1,[11.414300918579102],[11.449999809265137]
train,CNC(=O)C(N)Cc1c[nH]cn1,[13.026334762573242],[13.09000015258789]
train,O=C(O)c1cc(OCc2ccccc2)ccc1O,[2.5328941345214844],[2.5199999809265137]
train,CCCCN=C(S)Nc1ccc2c[nH]nc2c1,[7.1283440589904785],[7.139999866485596]
train,O=C(O)CCc1cccnc1,[3.9261016845703125],[3.930000066757202]
train,Nc1ccc2c(c1)CCC1CC(=O)NN=C21,[11.780863761901855],[11.789999961853027]
train,Cc1ccc(Cl)cc1NC(=O)Nn1cnnc1,[11.366520881652832],[11.350000381469727]
train,CCCCC(=O)c1ccc(O)cc1O,[7.8142852783203125],[7.869999885559082]
train,CC1(CO)COC(CC(=O)O)CN1,[4.0400848388671875],[4.059999942779541]
train,CC(C)c1nc2ccccc2[nH]1,[12.370834350585938],[12.460000038146973]
train,NN=c1cccc(C=Cc2ccccc2)cc1O,[10.034558296203613],[10.010000228881836]
train,COc1ccccc1Nc1nc2nonc2nc1O,[10.204442024230957],[10.119999885559082]
train,OC1COC(O)C(O)C1O,[11.399572372436523],[11.3100004196167]
train,C/C(=N\NCCc1ccc(F)cc1)C(=O)O,[3.8158111572265625],[3.809999942779541]
train,COc1ccc2[nH]c3c(C)nccc3c2c1,[13.839101791381836],[13.850000381469727]
train,O=C(O)C/N=C/c1cc(F)ccc1O,[3.2849698066711426],[3.3299999237060547]
train,CC(C)Cc1nc(O)c(C#N)c2c1CCC2,[10.505879402160645],[10.5600004196167]
train,Nc1nc(O)c2c(n1)NCC=N2,[10.452719688415527],[10.510000228881836]
train,O=C(O)/C=C/C(=O)Nc1nc[nH]n1,[2.545987129211426],[2.569999933242798]
train,CCCCCCCCOc1ccc(C(=O)O)cc1,[4.347646236419678],[4.360000133514404]
train,COCc1nnc(NC(=O)CC(C)C)s1,[6.8358941078186035],[6.880000114440918]
train,NC(Cc1c[nH]cn1)C(=O)N1CCCCC1,[12.979155540466309],[13.09000015258789]
train,O=C(Nc1nnc(C2CC2)s1)c1ccco1,[7.200411319732666],[7.190000057220459]
train,CCC/C=N/NC(=O)c1cccc(Br)c1,[10.255919456481934],[10.34000015258789]
train,Cc1noc(C)c1CSc1ccccc1C(=O)O,[3.4606854915618896],[3.4100000858306885]
train,CC(=O)c1cc2ccc(=O)oc2cc1O,[7.342932224273682],[7.440000057220459]
train,CCCN1CCCC2c3c(O)cccc3CCC21,[10.550381660461426],[10.5600004196167]
train,O=Nc1c(O)nc2ccc(Cl)cc2c1O,[8.388201713562012],[8.390000343322754]
train,O=C1CC2CC(=O)NC(=O)C2C(=O)N1,[11.19121265411377],[11.149999618530273]
train,OC(Cn1cccn1)c1ccccc1,[13.934473037719727],[13.949999809265137]
train,Cc1ccc(C(N)c2ccc(O)cc2)cc1,[9.604960441589355],[9.59000015258789]
train,Sc1nc2ccccc2c2ccccc12,[8.42829418182373],[8.380000114440918]
train,OCCNc1nc2ccccc2[nH]1,[12.359728813171387],[12.420000076293945]
train,CCCNC(=O)Cc1cc(O)nc(O)n1,[11.896599769592285],[11.90999984741211]
train,Cc1[nH]c2ccccc2c1/C=N/O,[11.255463600158691],[11.210000038146973]
train,NCc1ccc(O)nc1,[11.2970552444458],[11.180000305175781]
train,O=C1OCC=C1CSC(=S)Nc1ccccc1,[6.630853176116943],[6.71999979019165]
train,Cn1cc(-c2nc3ccccc3[nH]2)cn1,[10.930828094482422],[10.989999771118164]
train,CC(=O)c1cc2cccc(O)c2oc1=O,[10.173359870910645],[10.100000381469727]
train,O=C(/C=C/c1ccccn1)c1ccccc1O,[7.126707553863525],[7.190000057220459]
train,Clc1nnnc2nc(Nc3ccccc3)sc12,[11.747458457946777],[11.979999542236328]
train,NC(CS)CC1CCC(C(=O)O)CC1,[4.455942630767822],[4.550000190734863]
train,Cc1nc2c(ccc3ncccc32)[nH]1,[12.627161979675293],[12.680000305175781]
train,CCCCC[C@H](N)C(=O)O,[2.825606107711792],[2.8499999046325684]
train,COCCCNS(=O)(=O)c1ccc(SC)cc1,[10.183507919311523],[10.199999809265137]
train,Cn1cccc1C1NC(=O)c2cccnc2N1,[10.75009822845459],[10.5600004196167]
train,CCOCc1cnc2nc(N)nc(O)c2n1,[10.437189102172852],[10.369999885559082]
train,NNC(=O)c1ccccc1Cl,[12.932190895080566],[13.039999961853027]
train,CCCCn1c(S)nnc1-c1ccoc1C,[7.813539505004883],[7.760000228881836]
train,COc1ccc(-c2ccccc(O)c2=O)cc1,[10.88558292388916],[10.770000457763672]
train,OC1(c2cccnc2)CN2CCC1CC2,[13.380248069763184],[13.3100004196167]
train,Cc1c(C(=O)O)oc2ccc(Cl)cc12,[2.958322048187256],[2.940000057220459]
train,CONC(N)=O,[11.938773155212402],[11.90999984741211]
train,CN(C)CCNC(=O)c1ccc(Cl)s1,[13.650589942932129],[13.619999885559082]
train,Cc1nc2nccc-2c(NC(C)C)[nH]1,[8.879977226257324],[8.859999656677246]
train,O=c1cc(CO)oc(CN2CCCC2)c1O,[9.322365760803223],[9.260000228881836]
train,N#Cc1cccc(NC(=S)NN)c1,[13.8838529586792],[13.880000114440918]
train,NC(CS)Cc1ccccc1,[10.361169815063477],[10.319999694824219]
train,Cc1nc(N)c2[nH]cnc2n1,[10.895663261413574],[10.930000305175781]
train,O=C(O)c1nccc(S)c1S,[0.6764647960662842],[0.6399999856948853]
train,c1ccc(-c2nc3ccc[nH]c-3n2)cc1,[13.34598445892334],[13.420000076293945]
train,NC(=NCCCC(=O)O)NO,[3.9685232639312744],[3.990000009536743]
train,O=C1C=C(O)c2c(O)cccc2C1=O,[4.763739585876465],[4.889999866485596]
train,CCCCN(C)c1cc(Br)cc(Br)c1O,[8.489712715148926],[8.40999984741211]
train,Oc1cccc(CCc2ccccc2)c1,[10.158373832702637],[10.100000381469727]
train,CCC(=O)NCc1c(O)c(=O)cc(C)n1C,[11.514784812927246],[11.489999771118164]
train,CC(=O)Nc1ccc2cc(C)c(O)nc2n1,[10.874670028686523],[10.850000381469727]
train,N=C(N)/N=C(\N)NCCCC(=O)O,[4.026433944702148],[4.059999942779541]
train,OC[C@H]1NCC[C@@H](O)C1O,[13.414984703063965],[13.430000305175781]
train,N#Cc1cnc(Nc2ccccn2)s1,[9.084744453430176],[9.0]
train,COCc1cc(O)cc(Cl)c1O,[8.024682998657227],[8.010000228881836]
train,O=C(O)c1cc2c(Cl)cccc2[nH]1,[3.609891891479492],[3.5999999046325684]
train,N/N=C/c1ncc(CO)c(CO)c1O,[8.291131019592285],[8.369999885559082]
train,Cc1cccc(Cl)c1NC(=O)Nc1cccnc1,[10.993508338928223],[10.890000343322754]
train,O=C(O)CCN1C(=O)c2ccccc2C1=O,[3.5343823432922363],[3.5399999618530273]
train,Cc1ccc(NC(S)=NC2CCCC2)cc1,[7.274042129516602],[7.340000152587891]
train,S=C(Nc1cccnc1)NC1CCCC1,[13.287877082824707],[13.34000015258789]
train,CC1(C)CCC(C)(C)c2cc(O)ccc21,[10.369868278503418],[10.279999732971191]
train,CCCC(=O)Nc1sc2c(c1C#N)CCCC2,[10.460030555725098],[10.510000228881836]
train,Cc1ncnc2nc[nH]c12,[9.917607307434082],[9.84000015258789]
train,CSc1cccc(N[C@H](CO)C(=O)O)c1,[4.049075603485107],[4.070000171661377]
train,O=C(O)Cc1ccccc1Oc1ccccc1Cl,[3.7284014225006104],[3.740000009536743]
train,CCCCCCCCCC(=O)CC(=O)C(=O)O,[3.3482940196990967],[3.25]
train,O=C(CO)N/N=C/c1ccc(Cl)cc1,[11.49075984954834],[11.569999694824219]
train,Cc1cccnc1NC(=O)Nc1ccc(F)cc1,[11.033737182617188],[11.09000015258789]
train,CC1CC[C@@H](C(=O)O)[C@H]1N,[4.173190593719482],[4.150000095367432]
train,COc1ccccc1NC(=O)CN1CCOCC1,[12.104554176330566],[12.010000228881836]
train,COc1ccccc1/C(=N/O)NC1CCCCC1,[8.341008186340332],[8.220000267028809]
train,CCCCNC(=O)Nc1nc[nH]n1,[9.71505069732666],[9.710000038146973]
train,CC(=O)Nc1nc(C)c(C(C)(C)C)s1,[8.08413314819336],[8.100000381469727]
train,O=S(=O)(NCc1ccccn1)C(F)(F)F,[5.624786376953125],[5.639999866485596]
train,C=CCC(C(=O)O)c1ccccc1,[4.632940292358398],[4.659999847412109]
train,N/C(=N\O)c1cccnc1OCC(F)(F)F,[9.68966007232666],[9.59000015258789]
train,NC1(c2ccccc2Cl)CCCNC1=O,[13.589248657226562],[13.59000015258789]
train,CNC1CCCc2snc(O)c21,[1.692653775215149],[1.7300000190734863]
train,O=S1(=O)CC(O)C(Nc2ccccc2)C1,[13.668848037719727],[13.710000038146973]
train,Nc1ncnc2c1ncn2CCCCCCC(=O)O,[3.6679189205169678],[3.390000104904175]
train,Cc1ccc(Nc2cc(S)nc(N)n2)cc1I,[7.275880813598633],[7.309999942779541]
train,CC(C)=C(CCC(=O)O)C(=O)O,[3.9964704513549805],[4.010000228881836]
train,O=C(CN1CCCCC1)Nc1cccc(Cl)c1,[13.262288093566895],[13.210000038146973]
train,Cc1csc(N/N=C/c2ccccn2)n1,[10.19639778137207],[10.199999809265137]
train,Cc1cccc(NC(=O)c2cccnc2Cl)n1,[13.779542922973633],[13.760000228881836]
train,N#Cc1ccc(NC(=O)CCl)nc1,[11.735453605651855],[11.770000457763672]
train,CN(NC(=O)c1cccs1)C1=NCCN1,[13.001038551330566],[13.239999771118164]
train,C=CCn1cc(/C=N/O)[n+](C)c1SC,[6.48477029800415],[6.460000038146973]
train,O=c1[nH]cc(F)c(=O)o1,[6.926583290100098],[7.010000228881836]
train,O=C(NCC(O)CO)Nc1cc(Br)ccc1F,[11.534015655517578],[11.40999984741211]
train,CC(=O)Nc1ccc(OS(N)(=O)=O)cc1,[10.859667778015137],[10.760000228881836]
train,O=C(O)CCC1CCCSC1=O,[4.209161758422852],[4.230000019073486]
train,CNC(=O)CCc1ccc(O)c(O)c1,[9.410374641418457],[9.289999961853027]
train,O=C(Cc1ccccc1Cl)NO,[8.832233428955078],[8.859999656677246]
train,CCN1CCc2ccc3nc(O)c(O)nc3c2C1,[11.357563972473145],[11.270000457763672]
train,CCC(C)SSc1nc2ccccc2[nH]1,[9.822980880737305],[9.819999694824219]
train,O=C(NO)c1ccc(-c2ncccn2)s1,[8.423819541931152],[8.40999984741211]
train,CCCCCCNC(=O)[C@H](N)CC(=O)O,[3.8371810913085938],[3.8399999141693115]
train,Oc1c(Cl)cccc1Cc1cccc(Cl)c1O,[6.242447853088379],[6.21999979019165]
train,Oc1ccc(Nc2ccc(O)cc2)cc1,[9.798295021057129],[9.680000305175781]
train,O=C(O)c1ccc(OC(F)(F)F)cc1,[4.210058689117432],[4.239999771118164]
train,O=C(O)C1Cc2ccccc2N1,[2.322603225708008],[2.3299999237060547]
train,Oc1ccc(NC2CCCCC2)c2ccccc12,[10.03296184539795],[9.960000038146973]
train,O=C(N/N=C/c1ccoc1)c1ccccc1O,[8.02938175201416],[8.029999732971191]
train,OCC/N=C(\S)Nc1cc(Cl)cc(Cl)c1,[6.523554801940918],[6.5]
train,O=C(N/N=C/c1ccccc1O)c1ccccc1,[8.796247482299805],[8.75]
train,NC1(C(=O)O)CC2CC1C2C(=O)O,[1.8299521207809448],[1.8300000429153442]
train,Oc1cc(Br)c(O)c2[nH]ccc12,[7.938314914703369],[7.900000095367432]
train,O=C(Cc1ccccc1)c1cccnc1,[13.62941837310791],[13.630000114440918]
train,Oc1ccc2ccccc2c1Br,[7.888862609863281],[7.920000076293945]
train,NC[C@H](CC(=O)O)c1ccccc1Cl,[3.91746187210083],[3.890000104904175]
train,NC1=NC(C2CCCC2)Nc2ccccc21,[12.92893123626709],[12.829999923706055]
train,Nc1nonc1C(=O)NCC1CCCO1,[11.382933616638184],[11.350000381469727]
train,O=C(NCCc1ccccc1)Nc1nccs1,[7.8061323165893555],[7.840000152587891]
train,COCc1c(C)c(O)c(O)c(O)c1C=O,[7.946950435638428],[7.789999961853027]
train,O=C1C=C(Br)C(=O)N1,[8.798676490783691],[8.729999542236328]
train,O=C(O)c1c[nH]c(-c2ccccc2)n1,[1.4049040079116821],[1.2699999809265137]
train,COc1cccc(Nc2nc(C(C)N)cs2)n1,[9.64249038696289],[9.640000343322754]
train,CCCCCCCCCCCCCCC(=O)NN1CCNCC1,[12.850387573242188],[12.819999694824219]
train,CCOc1ccccc1NC(=O)CSc1ccccn1,[12.081494331359863],[12.130000114440918]
train,Oc1ccc(C(O)c2ncc[nH]2)cc1O,[9.215204238891602],[9.199999809265137]
train,CP(=O)(O)C1CCNCC1,[1.8671455383300781],[1.8799999952316284]
train,CCOC(=O)C1=C(C)N=C(S)NC1C,[7.3566083908081055],[7.210000038146973]
train,O=C(O)c1ccc(-c2cccs2)c(F)c1,[3.7625298500061035],[3.7300000190734863]
train,O=C(O)[C@H](CS)NCCc1ccccc1,[2.14741849899292],[2.119999885559082]
train,O=C(O)C(Br)Cc1cnc[nH]1,[2.7791523933410645],[2.7899999618530273]
train,COc1ccccc1Cc1nc2ccccc2nc1O,[11.948538780212402],[11.949999809265137]
train,Cc1cccc(CSc2ncccc2C(=O)O)c1,[3.7213010787963867],[3.700000047683716]
train,O=c1[nH]nc(Cc2ccccc2)[nH]1,[6.866681098937988],[6.539999961853027]
train,CN(C)c1ccccc1C(=O)O,[4.652568817138672],[4.650000095367432]
train,O=C1CSC(=S)N1Cc1ccncc1,[13.674933433532715],[13.569999694824219]
train,Cc1c(O)ccc2c1oc(=O)c1ccccc12,[8.26169490814209],[8.119999885559082]
train,Nc1nc(=O)nc[nH]1,[9.608305931091309],[9.640000343322754]
train,Cc1c(O)noc1C(C)C(N)C(=O)O,[1.6703261137008667],[1.7300000190734863]
train,Cc1cc(C(=O)NCc2cccnc2)no1,[12.236348152160645],[12.350000381469727]
train,CCCCCCCCS(=O)(=O)NCCNCCCNCCN,[10.852980613708496],[11.029999732971191]
train,OCCc1ccc(O)c(O)c1,[9.56700611114502],[9.449999809265137]
train,NNC(=O)C(O)C(O)C(=O)NN,[11.309683799743652],[11.25]
train,CSC(=N)N/N=C/c1cc(C)ccc1O,[9.161604881286621],[9.109999656677246]
train,Cc1cc(O)c(C(C)C)cc1SC#N,[9.26428508758545],[9.09000015258789]
train,O=c1nn[nH]c2ccccc12,[11.821066856384277],[11.949999809265137]
train,COc1c(O)cc(C(=O)O)cc1Br,[4.015295028686523],[4.010000228881836]
train,CC(C)NC(=S)N/N=C/c1cccnc1,[11.422170639038086],[11.329999923706055]
train,CN1CCN(N=C(S)NC2CCCC2)CC1,[7.662926197052002],[7.699999809265137]
train,CCCCCC(O)c1cccc(O)c1,[9.386632919311523],[9.369999885559082]
train,N#Cc1ccc(NC(=S)NN)cc1Cl,[13.822275161743164],[13.8100004196167]
train,CCCc1ncn2c(S)nncc12,[7.475079536437988],[7.449999809265137]
train,Cc1coc(-c2ccc3ccccc3c2O)c1CO,[8.547723770141602],[8.569999694824219]
train,Cc1cccc(Cl)c1NC(=O)Nc1ccccn1,[10.695172309875488],[10.6899995803833]
train,O=S(=O)(NCC1CCCO1)c1ccccc1F,[8.790884971618652],[8.6899995803833]
train,O=C(O)c1c(O)cccc1CC1CCCC1,[2.60048770904541],[2.630000114440918]
train,Cc1cc2sc3nnnc-3c(O)c2cc1C,[5.231289386749268],[5.309999942779541]
train,O=C1c2ccccc2NC2(CCCC2)N1O,[7.375805854797363],[7.369999885559082]
train,NC1CCc2cc(O)ccc2C1,[10.578059196472168],[10.539999961853027]
train,CCN(CC)S(=O)(=O)c1ccc(O)nc1,[10.165363311767578],[10.140000343322754]
train,COCCNc1[nH]cnc2ncnc1-2,[5.966802597045898],[6.130000114440918]
train,CC(=C\c1ccccc1)/C(C)=N/O,[11.348008155822754],[11.279999732971191]
train,O=C(O)c1cn2c(n1)CCc1ccccc1-2,[1.4215631484985352],[1.2400000095367432]
train,Cc1cc(C(=O)NC(C)C)on1,[11.702471733093262],[11.609999656677246]
train,O=C(O)CSc1nc2ccc(Br)cc2o1,[3.4957010746002197],[3.3399999141693115]
train,Oc1ccc(Oc2ccc(Cl)cc2O)cc1,[7.8246564865112305],[7.699999809265137]
train,Cc1ccc(-n2c(C)nnc2S)cc1C,[8.065235137939453],[8.020000457763672]
train,O=C(NNc1ccccc1)Nc1ccccc1F,[11.074949264526367],[11.029999732971191]
train,Oc1nc(-c2ccccc2)cc2ccccc12,[11.94282341003418],[11.8100004196167]
train,CC(=O)NC(C)=O,[11.747123718261719],[11.869999885559082]
train,NC(=O)N(O)CC1CC1c1ccoc1,[9.88923454284668],[9.8100004196167]
train,O=C(O)CCc1ccc(O)cc1O,[3.882932186126709],[3.819999933242798]
train,Sc1nccn1Cc1cccs1,[7.919981956481934],[7.860000133514404]
train,Sc1nnc(-c2ccccc2Br)o1,[6.679337501525879],[6.630000114440918]
train,NC(=S)N1CCC(c2cccc(Cl)c2)=N1,[11.735055923461914],[11.699999809265137]
