flag,smile,predict,true
train,COc1cncc(C2CN3CCC2CC3)n1,[7.803077697753906],[7.900000095367432]
train,O=C(NCCCCCCCCCCBr)n1ccnc1,[2.4525136947631836],[2.549999952316284]
train,CCCCCCCCCCCCCCNCC(OC)OC,[9.098549842834473],[9.199999809265137]
train,CN(C)c1cc(O)nc(N)n1,[3.2817721366882324],[3.200000047683716]
train,CNCc1sccc1C,[9.4513521194458],[9.4399995803833]
train,Oc1coc2[nH]cnc12,[3.1452527046203613],[2.7300000190734863]
train,C#CCN(C)CC(=C)CCc1ccccc1,[8.183958053588867],[8.270000457763672]
train,NCCCNCCCCNCCCNCc1cccnc1,[10.567975044250488],[10.75]
train,Cc1cccc(C)c1NC1=NCCCCC1,[8.854023933410645],[9.0]
train,NCCOc1ccc2c(c1)Nc1ccccc1S2,[9.174311637878418],[9.279999732971191]
train,Brc1nc(-c2cccnc2)[nH]c1Br,[4.1264543533325195],[4.110000133514404]
train,C[C@H]1CCCN1CCc1ccns1,[9.141326904296875],[9.050000190734863]
train,O=C(O)Cc1ccc2ocnc2c1,[0.12936733663082123],[0.12999999523162842]
train,C=CCN(C)N=C(S)Nc1ccccc1,[4.6770124435424805],[4.610000133514404]
train,CCCN1CCCC2c3nc(N)sc3CCC21,[9.33225154876709],[9.319999694824219]
train,Cc1c(CN(C)C)no[n+]1[O-],[5.837520599365234],[5.769999980926514]
train,NNc1nc2cc(C(F)(F)F)ccc2s1,[4.0524678230285645],[4.0]
train,CC(=O)Nc1ccc2nc(C)sc2c1,[3.07623028755188],[3.0]
train,Oc1nncc(N2CCCC2)c1Cl,[3.305778980255127],[3.4700000286102295]
train,CC[C@@H](CO)NCCNC(CO)CO,[9.190954208374023],[9.319999694824219]
train,CCOc1ccccc1OCC1(O)CCCNC1,[9.478257179260254],[9.470000267028809]
train,c1ccc(-c2cccs2)nc1,[3.4310598373413086],[3.3399999141693115]
train,CCc1cncc(C2CN3CCC2CC3)n1,[8.168532371520996],[8.15999984741211]
train,CC(Cn1nnc2ccccc21)C(=O)O,[0.5620445609092712],[0.5]
train,Nc1nnc2c(n1)[nH]c1ccccc12,[5.79794979095459],[5.690000057220459]
train,C=CCn1cnc(CC(N)C(=O)O)c1,[9.174599647521973],[9.25]
train,Fc1ccc2c(cnn2CC2=NCCN2)c1,[8.332818031311035],[8.289999961853027]
train,COc1cncc2c1C(=O)OC2=O,[2.4374356269836426],[2.4800000190734863]
train,Cn1cc(CCC2CCNCC2)c2ccccc21,[10.306855201721191],[10.359999656677246]
train,COc1cccc2cc(C(=O)O)cnc12,[1.0717400312423706],[1.059999942779541]
train,Clc1cnc(Nc2ccccn2)s1,[3.2493929862976074],[3.240000009536743]
train,CCCCN1CNS(=O)(=O)c2cnccc21,[4.891816139221191],[4.840000152587891]
train,CC(C)=C1CCC(CN2CCCC2)C1=O,[9.353792190551758],[9.3100004196167]
train,N#CC[N+]1(Cc2ccccn2)CCCC1,[2.7729392051696777],[2.859999895095825]
train,Cn1c(F)cccc1=N,[10.167335510253906],[10.270000457763672]
train,C=CCn1nnc(C2=CCCN(C)C2)n1,[7.41695499420166],[7.429999828338623]
train,Fc1ccccc1OCCCCCN1CCCC1,[9.940561294555664],[9.960000038146973]
train,NNC(=O)c1c(N)sc2c1CCCCCC2,[2.8280086517333984],[2.7699999809265137]
train,C[C@@H]1C2NCCC1N(O)C2=O,[8.577814102172852],[8.699999809265137]
train,Nc1ccc2cccc(OCC3CCCC3)c2n1,[4.353874206542969],[4.400000095367432]
train,Fc1ncc[nH]1,[2.521313190460205],[2.680000066757202]
train,NCCNC(=NCC(=O)O)NCCN,[12.081582069396973],[12.029999732971191]
train,COc1ncccc1OC[C@@H]1CCCN1C,[8.362671852111816],[8.380000114440918]
train,CN1CCC[C@@H]1COc1cccnc1,[8.668272972106934],[8.720000267028809]
train,O=c1c2c(nc3ccccn13)CCCC2,[2.5012569427490234],[2.490000009536743]
train,Cc1cc(C(C)(C)C)nc2ccccc12,[5.290592193603516],[5.429999828338623]
train,NC1CC2CCC1c1ccccc12,[9.971319198608398],[10.050000190734863]
train,CC(=O)Nc1ccc2ccccc2n1,[3.328042507171631],[3.440000057220459]
train,COC(=O)c1ccc(N(C)C)cc1,[2.869765043258667],[2.9100000858306885]
train,c1cc2c(cc1NC1=NCCN1)OCO2,[9.399572372436523],[9.390000343322754]
train,Oc1ccc(CCNCCCCc2ccccc2)cc1,[10.674683570861816],[10.65999984741211]
train,NCc1cn(-c2ccccc2)nn1,[7.86180305480957],[7.96999979019165]
train,Cc1nc(CF)nc(NCc2ccccc2)n1,[3.6948163509368896],[3.609999895095825]
train,C=C1/C(=N/O)C2CCC1C2,[2.862407684326172],[2.869999885559082]
train,O=Cc1ccc(OCc2ccccc2)nc1,[2.445261001586914],[2.559999942779541]
train,CCNCc1ccccc1,[9.4354887008667],[9.489999771118164]
train,CC(C)(C)OOCN1CCCC1,[6.277536869049072],[6.21999979019165]
train,C=CCSc1ncnc2[nH]ncc12,[2.5841779708862305],[2.509999990463257]
train,Cc1nnc[nH]1,[3.0759799480438232],[3.0799999237060547]
train,Cc1nc(S)sc1Cc1ccc(F)cc1,[1.9877837896347046],[1.9600000381469727]
train,CC1(C)CSC(NCCc2ccccc2)=N1,[8.62450122833252],[8.569999694824219]
train,COc1ccc(C(=O)O)nc1C,[5.91080379486084],[5.789999961853027]
train,COCCNc1ccc(CC2CCNC2)cn1,[11.114407539367676],[11.15999984741211]
train,COc1cccc(-n2cnc3ccccc32)c1,[4.828031539916992],[4.900000095367432]
train,Cc1ccccc1CC(=O)NCc1cccnc1,[4.789373397827148],[4.820000171661377]
train,c1ccc(COCC2CCNCC2)cc1,[10.283585548400879],[10.350000381469727]
train,Clc1ncc(C2CC3CCC2N3)cc1I,[10.390769958496094],[10.489999771118164]
train,Cc1ccc(N(CCCl)CCCl)cc1C,[2.2723727226257324],[2.440000057220459]
train,Nc1nc(O)c(N=O)c(O)n1,[0.1931001842021942],[0.20999999344348907]
train,O=c1[nH]cnc2ccccc12,[5.157549858093262],[5.079999923706055]
train,Clc1ccc(OCCCn2cncn2)cc1Cl,[2.0502073764801025],[2.069999933242798]
train,NCCC[C@H](N)C(=S)N1CCCCC1,[9.963199615478516],[10.109999656677246]
train,Cc1cc2c(N)ncc(C(N)=O)c2s1,[4.281907558441162],[4.21999979019165]
train,O=c1oc(NC2NCCS2)nc2ccccc12,[5.779486179351807],[5.869999885559082]
train,Fc1ccc(NCc2cnc[nH]2)cc1Br,[6.490555763244629],[6.610000133514404]
train,CCN(CC)c1ccc(C(=O)O)cc1,[3.5222415924072266],[3.549999952316284]
train,CC(Oc1ccccc1)C1=NCCN1,[9.248804092407227],[9.270000457763672]
train,c1ccc(CCNC2=NCCS2)cc1,[9.112848281860352],[9.079999923706055]
train,CCC(CO)OCn1cnc2c(N)ncnc21,[3.94101881980896],[3.9800000190734863]
train,CN(C)C(=O)Oc1ccc2ccccc2n1,[2.4277968406677246],[2.559999942779541]
train,CN(C)CCOC/C=C/c1ccccc1,[8.751381874084473],[8.869999885559082]
train,N#Cc1ccc(Cc2ccccn2)cc1Cl,[4.79962682723999],[4.849999904632568]
train,CC1(C)N=C(/C=N/O)CN1O,[1.6527678966522217],[1.6299999952316284]
train,CC(C)(c1nccs1)C(C#N)C#N,[0.9010962247848511],[1.0]
train,CCc1ccc(-c2c[nH]nn2)cc1,[0.09856472909450531],[0.10000000149011612]
train,C=CCn1c(S)nnc1C1CC1,[2.2674436569213867],[2.319999933242798]
train,Nc1ccc(-c2ccccc2)cc1,[4.177431106567383],[4.28000020980835]
train,CCCN(CCO)CCCc1ccccc1,[9.782702445983887],[9.859999656677246]
train,CN(C)/C=N/CC(O)c1ccccc1,[10.522039413452148],[10.630000114440918]
train,CC1CC(C)(C)N=C(S)S1,[4.363785743713379],[4.429999828338623]
train,C1C2CC3CC1CC(C2)C31CN1,[8.436675071716309],[8.239999771118164]
train,Cn1c(S)nnc1-c1ccccc1,[1.5118868350982666],[1.5199999809265137]
train,CC(C)(/C=N\O)NO,[3.421806812286377],[3.440000057220459]
train,CCOC(=O)C1NC1C(=O)O,[0.6498469710350037],[0.6499999761581421]
train,CSc1ccc(CC(C)NC2CC2)cc1,[9.868117332458496],[9.9399995803833]
train,Oc1cc2c(cc1O)C1CCCN1CC2,[8.602957725524902],[8.760000228881836]
train,N[C@H](Cc1nsnc1O)C(=O)O,[8.809176445007324],[8.770000457763672]
train,CN(C)C(=O)C1=CCC2CCC1N2,[9.555893898010254],[9.609999656677246]
train,CCN(CC)CCc1cccc[n+]1C,[8.521451950073242],[8.699999809265137]
train,C=C(C[C@H](N)C(=O)O)C(=O)O,[9.394001960754395],[9.479999542236328]
train,Cc1ccc2ccccc2n1,[4.991745471954346],[5.150000095367432]
train,O=c1[nH]c2ccncc2n1O,[4.350301265716553],[4.369999885559082]
train,Oc1ccnc2c(C(F)(F)F)cccc12,[1.7265435457229614],[1.7699999809265137]
train,CCC(CC)=NOCC(O)CNC(C)(C)C,[9.813878059387207],[9.960000038146973]
train,CC1CCCCN1c1nc2ccccc2[nH]1,[5.987828254699707],[6.119999885559082]
train,NCCCC[C@H](N)CSP(=O)(O)O,[10.769516944885254],[10.869999885559082]
train,Cc1ccnc(NCc2ccccc2)c1,[7.372989654541016],[7.380000114440918]
train,N[C@H]1CCC[C@H]1C(F)(F)F,[10.150588989257812],[10.220000267028809]
train,CN(C)C1CCc2ccc(O)cc2C1(C)C,[9.341979026794434],[9.529999732971191]
train,Cc1cncn1CC(I)=C(I)I,[7.308290481567383],[7.289999961853027]
train,N=C(NO)NCCC[C@H](N)C(=O)O,[10.393973350524902],[10.479999542236328]
train,Sc1ccc2ccccc2n1,[0.6582584381103516],[2.869999885559082]
train,CC(C)C1N(C(=N)S)N=CC1(C)C,[4.328854084014893],[4.21999979019165]
train,NCCc1cccc(C(=O)O)c1,[9.7464017868042],[9.789999961853027]
train,CC1=CC(C)(C)Nc2ccc(C)cc21,[4.306270122528076],[4.510000228881836]
train,CC(c1cccnc1)N(C)Cc1ccccn1,[7.180927276611328],[7.139999866485596]
train,Cc1sc(NN)nc1O,[3.90533185005188],[4.010000228881836]
train,O=C(O)CSc1nccc2ccccc12,[4.371385097503662],[4.409999847412109]
train,COc1ccccc1OCC(O)CNC(C)(C)C,[9.638297080993652],[9.760000228881836]
train,O=C(NC1=NCCS1)Nc1ccccc1,[5.402590751647949],[5.389999866485596]
train,O=C(O)C1=CCCNC1,[9.738999366760254],[9.770000457763672]
train,CC(C)(C)NCC(O)c1ccc(O)cc1,[9.802225112915039],[9.970000267028809]
train,CC(C)c1nc(N)ncc1-c1ccncc1,[4.733485698699951],[4.769999980926514]
train,Cc1cc(N2CCNCC2)c2occc2c1,[8.77552318572998],[8.800000190734863]
train,N#Cc1c(O)nsc1NCCCN1CCOCC1,[2.269706964492798],[2.299999952316284]
train,CCCCCCNCC(=O)CCC(=O)O,[8.915630340576172],[8.8100004196167]
train,CC(C)c1nsc(N2CCCOCC2)n1,[2.377540349960327],[2.390000104904175]
train,C[N+](C)(C)Cc1cccnc1,[4.470487594604492],[4.460000038146973]
train,C#CCNc1nc(SC)nc(CCO)c1I,[4.235567569732666],[4.340000152587891]
train,NCCC(N)C(=O)N1CCOCC1,[9.652820587158203],[9.65999984741211]
train,OC(Cn1cnnc1)c1ccccc1,[2.035783290863037],[2.0299999713897705]
train,Nc1cccc(C(O)P(=O)(O)O)c1,[4.063283443450928],[4.090000152587891]
train,CCCCN1CCN=C1Nc1ccccc1,[10.294044494628906],[10.300000190734863]
train,Cc1nnc(N2CCOCC2)c2ccccc12,[4.808873176574707],[4.730000019073486]
train,CC(NC(=O)CN)C(=O)O,[8.124279975891113],[8.140000343322754]
train,Clc1ccc(CN2CCSCC2)cc1Cl,[6.325073719024658],[6.349999904632568]
train,Cc1cc[nH]c2c3ccccc3nc1-2,[4.292825222015381],[4.340000152587891]
train,O=C(CCC1CCCCC1)NCc1ccncc1,[5.02245569229126],[5.019999980926514]
train,Cc1ccc2c(C)ccnc2c1,[5.628334045410156],[5.659999847412109]
train,Nc1nc2c(s1)CCc1ccccc1-2,[4.413482189178467],[4.510000228881836]
train,CSc1ccc2c(c1)C(CCN)=CC2,[10.059186935424805],[10.010000228881836]
train,c1nc(CCSC2=NCCN2)c[nH]1,[8.629833221435547],[8.630000114440918]
train,C=C[C@](C)(N)C(=O)O,[9.206037521362305],[9.199999809265137]
train,CC(C)(CO)NCc1cccs1,[8.929384231567383],[8.970000267028809]
train,c1cnc([C@H]2CN3CCC2C3)cn1,[9.021943092346191],[9.0600004196167]
train,CCNC(=S)N/N=C/c1ccccn1,[3.048955202102661],[3.049999952316284]
train,Cc1cnn(O)c1[C@H](N)C(=O)O,[7.318859100341797],[7.409999847412109]
train,O=C(Nc1ccccn1)c1cc[nH]n1,[2.674600124359131],[2.6500000953674316]
train,CCCCNc1nc(SCC)nc2ncccc12,[2.215667724609375],[2.190000057220459]
train,CC(=O)Cc1ccc2ccccc2n1,[3.738906145095825],[3.759999990463257]
train,O=c1ccc(I)c2n1CC1CNCC2C1,[9.799087524414062],[9.819999694824219]
train,COc1cccc2c(N3CCNCC3)nsc12,[8.715445518493652],[8.729999542236328]
train,Brc1ccc(Br)c2cnccc12,[3.194946050643921],[3.069999933242798]
train,NCC(O)c1cc(O)c(O)cc1[18F],[9.160806655883789],[9.170000076293945]
train,N#CC(c1cccnc1)N1CCOCC1,[3.6725821495056152],[3.7100000381469727]
train,CCCC1CC(CSC(=N)N)OC1=O,[10.573354721069336],[10.5600004196167]
train,c1nncc2c1CC1CCC2N1,[9.28483772277832],[9.289999961853027]
train,CCCCCC(O)CN,[9.57931900024414],[9.59000015258789]
train,CCCCCCCCCCCCCCC(CO)N(CC)CC,[9.933197021484375],[10.050000190734863]
train,c1cncc([C@H]2CCCN2)c1,[9.983098030090332],[9.920000076293945]
train,O=C(CCN1CCOCC1)c1ccc(F)cc1,[6.164587497711182],[6.099999904632568]
train,c1nc(CC2CCNC2)c[nH]1,[11.04324722290039],[11.050000190734863]
train,Nc1n[nH]c(-c2ccncc2)n1,[3.95046067237854],[3.9000000953674316]
train,C(=N/Nc1ccccc1)\c1ccco1,[2.9587666988372803],[2.930000066757202]
train,COc1ccccc1NC(=O)c1cccnc1,[3.5609030723571777],[3.509999990463257]
train,NC(=O)CCCCCc1cccc2cncn12,[7.438694953918457],[7.539999961853027]
train,O=c1oc2ccccc2n1CSC1=NCCS1,[3.2001395225524902],[3.380000114440918]
train,O=C(CCc1ccccc1)NNc1ccncc1,[8.118205070495605],[8.1899995803833]
train,COC(=O)C(c1ccccc1)C1CCCCN1,[9.107210159301758],[9.09000015258789]
train,Nc1cccc2c1SSSSS2,[2.1604177951812744],[2.1500000953674316]
train,CN(C)CCCN1CCC2(CCCCCC2)C1,[10.20505142211914],[10.279999732971191]
train,c1cc2c3c(ccc2o1)CCNCC3,[10.024017333984375],[10.09000015258789]
train,CCc1ccc(CN2CCSCC2)cc1,[8.207228660583496],[8.220000267028809]
train,CCCN(C)C1CCc2c(cccc2OC)C1,[10.156667709350586],[10.15999984741211]
train,Oc1cnnc2ccc(Br)cc12,[3.2460076808929443],[3.119999885559082]
train,NCCc1ccc(O)c2nc(O)sc12,[9.745604515075684],[9.760000228881836]
train,O=C(O)CNCC(=O)O,[9.001199722290039],[8.800000190734863]
train,CC(NOCC(O)CNC(C)(C)C)C1CC1,[9.89334487915039],[9.960000038146973]
train,COCC/N=C(/C=N/O)N(C)C,[7.1430745124816895],[7.130000114440918]
train,CCCCc1ccc(NC(=N)N)cc1,[10.506528854370117],[10.479999542236328]
train,COCOc1cc(OC)ccc1C/C=N/O,[2.1291558742523193],[2.180000066757202]
train,CNCCCN1c2ccccc2Sc2ccccc21,[10.022547721862793],[10.020000457763672]
train,c1ccc(Sc2ccncc2)cc1,[4.744012355804443],[4.730000019073486]
train,CNc1cncc(-c2cccnc2)n1,[3.8783066272735596],[4.179999828338623]
train,Cc1ccc(NC(=O)c2ccco2)nc1,[3.0654704570770264],[3.069999933242798]
train,CCN(CC)CC1CN1Cc1ccccc1,[9.316648483276367],[9.319999694824219]
train,COc1ccc(OC)c(CN2CCSCC2)c1,[7.142636775970459],[7.170000076293945]
train,CC(=O)Nc1ccnc(-c2ccncc2)n1,[3.319085121154785],[3.299999952316284]
train,C=CCN1C(C)Cc2ccccc2C1C,[8.970129013061523],[8.920000076293945]
train,Cc1cc2c(Nc3ccccc3)ncnc2s1,[3.0941405296325684],[3.1700000762939453]
train,CCNC(=S)N/N=C(\C)c1ccco1,[0.10667382180690765],[0.03999999910593033]
train,O=C(CO)NN1CCOCC1,[0.10192013531923294],[0.07000000029802322]
train,Oc1n[nH]c2ccccc12,[0.6896029710769653],[0.7699999809265137]
train,CC(=O)c1nccc(C)c1N,[3.8614931106567383],[3.940000057220459]
train,O=C1NCc2cc(O)cnc2N1,[3.605494499206543],[3.559999942779541]
train,c1ccc(CCN2CCCCC2)nc1,[9.04182243347168],[8.989999771118164]
train,Nc1cc(Cl)ccc1O,[3.33831524848938],[3.4800000190734863]
train,CC(C)(C)OOCN1CCOCC1,[3.9202096462249756],[3.9000000953674316]
train,COc1ccccc1OCCCCCNCCO,[10.12637710571289],[10.0]
train,CCOC(=O)c1c(O)cc(C)nc1O,[0.7816031575202942],[0.800000011920929]
train,OCCCCCCCCCOc1ccccn1,[2.8490636348724365],[2.9200000762939453]
train,CCOc1ccccc1Oc1cc(C)ncc1CNC,[8.59388542175293],[8.539999961853027]
train,Nc1ccc(SC2CC(=O)N2)cc1,[4.355954647064209],[4.269999980926514]
train,Nc1ncc(-c2ccccc2)n1C1CCC1,[8.333663940429688],[8.329999923706055]
train,Cc1cc2cccc(N3CCNCC3)c2o1,[8.85545539855957],[8.800000190734863]
train,CC(C)NCCCCOc1ccc(Br)cc1Cl,[10.822633743286133],[10.699999809265137]
train,CCCN1CCOC(c2ccsc2)C1,[7.053839206695557],[7.039999961853027]
train,O/N=C/c1ccc(-c2ccccc2)cc1O,[2.6480214595794678],[2.549999952316284]
train,CCN(CC)c1ccc(C=O)c(O)c1,[3.4166524410247803],[3.4600000381469727]
train,N=C(CC/C(N)=N/O)NO,[10.056285858154297],[9.890000343322754]
train,COc1ccccc1-n1nc(C)cc1N,[3.8245630264282227],[3.8399999141693115]
train,Cc1nnc(NN2CCOCC2)nc1O,[8.250866889953613],[8.369999885559082]
train,CN1CNc2nc(O)nc(O)c21,[1.4403531551361084],[1.5099999904632568]
train,C[C@](N)(/C=C/I)C(=O)O,[9.184341430664062],[9.170000076293945]
train,CCc1cccc2c1NC1(CCCC1)CC2C,[4.307271480560303],[4.610000133514404]
train,CC(C/C=C/C(=O)N(C)C)N(C)C,[9.686227798461914],[9.729999542236328]
train,COc1ccc(N)cc1-n1c(C)ccc1C,[5.3527913093566895],[5.429999828338623]
train,Clc1ccccc1SCc1ccccn1,[4.347201824188232],[4.269999980926514]
train,Cc1sc(-c2cc[nH]n2)nc1O,[1.1360628604888916],[1.1200000047683716]
train,CCCN1CCCC(c2ccc(C)cc2)C1,[9.881397247314453],[9.920000076293945]
train,COc1cc(NCCCCCN)c2ncccc2c1,[10.34005355834961],[10.210000038146973]
train,COC(CN(C)N)c1ccc2ccccc2c1,[5.7490668296813965],[5.769999980926514]
train,NC(=S)N/N=C\c1cccc(Cl)c1,[1.793762445449829],[1.809999942779541]
train,CCC(CC)NC1CCCCC1OC,[10.58073616027832],[10.5]
train,CO/N=C(\CF)C1=CCCNC1,[9.381908416748047],[9.420000076293945]
train,Cc1cccc(N)c1-c1c[nH]nn1,[3.090034008026123],[3.119999885559082]
train,CNCC(C)c1ccc(O)c(O)c1,[10.044336318969727],[10.390000343322754]
train,c1cc2c(cc1NC1=NCCO1)CCC2,[5.077504634857178],[5.159999847412109]
train,N[C@@H]1CC2OC1c1ccccc12,[9.260530471801758],[9.1899995803833]
train,CC(C)OC(=O)c1ccncc1,[3.5281167030334473],[3.4200000762939453]
train,OC(c1ccc(Cl)cc1)C1CNC1,[9.777715682983398],[9.699999809265137]
train,COc1ccc(-c2sccc2C)cn1,[2.3198719024658203],[2.200000047683716]
train,COC1=NOC2(C1)CN1CCC2CC1,[8.67794418334961],[8.550000190734863]
train,COc1ccc(-c2cscc2C)cn1,[2.4208569526672363],[2.4100000858306885]
train,CC1=Nc2cccc3cccc(c23)N1C,[6.258358478546143],[6.429999828338623]
train,COCCNc1ccc(C(=O)O)cn1,[6.731453895568848],[6.539999961853027]
train,CCN(CC)c1ccc(NC(=N)N)cc1,[10.817779541015625],[10.760000228881836]
train,O=C(c1ncc[nH]1)c1ccccc1Cl,[4.290458679199219],[4.230000019073486]
train,O=C(Cc1cncc(Cl)c1)c1cccs1,[3.1720130443573],[3.069999933242798]
train,COc1cc2cc(Br)cc(Br)c2nc1C,[2.619260549545288],[2.569999933242798]
train,CN1CCNCC1,[9.373458862304688],[9.329999923706055]
train,CP(=O)(O)/C=C/CN,[9.782333374023438],[9.65999984741211]
train,Clc1ccc(CNCC2CCCO2)cc1,[8.95094108581543],[8.859999656677246]
train,COc1ccc(OC)c(C2CCCN2)c1,[9.621305465698242],[9.59000015258789]
train,CCS(=O)(=O)CCSC(=N)N,[10.690189361572266],[10.569999694824219]
train,CC(C)(C)Cc1cncn1C1CC1,[6.9121623039245605],[6.909999847412109]
train,Cc1cccc2[nH]c3ccncc3c12,[8.306190490722656],[8.300000190734863]
train,CC1(C)CC(c2csc(N)n2)CCO1,[4.814665794372559],[4.789999961853027]
train,NCCNS(=O)(=O)c1ccc(N)cc1,[9.261519432067871],[9.130000114440918]
train,CN(C)S(=O)(=O)c1ccc(N)cc1,[2.399618148803711],[2.3299999237060547]
train,N=C(N)SCCc1ccc(Cl)cc1,[10.729726791381836],[10.579999923706055]
train,CCN(C)c1ccc(NC(=N)N)cc1,[10.973362922668457],[10.84000015258789]
train,Nc1ccncc1-n1cc(CCO)cn1,[8.699313163757324],[8.619999885559082]
train,O=C(O)Cn1cnc2ccccc21,[5.68914270401001],[5.650000095367432]
train,Cc1cc(/C=N/N=C(/N)S)ncc1N,[3.8017032146453857],[3.7100000381469727]
train,Cc1cc(O)nc2c3ccccc3nn12,[1.0238311290740967],[1.059999942779541]
train,OCP(CO)CCP(CO)CO,[5.194070339202881],[5.21999979019165]
train,CN(C)CCNc1ccnc2ccccc12,[8.95600414276123],[8.960000038146973]
train,CC1CCc2nc3ccccc3c(N)c2C1,[9.197488784790039],[8.949999809265137]
train,CCc1cc2cc(C)cc(C)c2nc1S,[0.5095059871673584],[0.5600000023841858]
train,O/N=C/c1ccc2ccccc2n1,[2.2875213623046875],[2.25]
train,NCC1CC1c1ccccc1,[10.160857200622559],[10.050000190734863]
train,COc1cccc(CCNCCCN(C)C)c1,[10.135527610778809],[10.050000190734863]
train,CC(N)Cc1cc(O)c(O)cc1N,[9.71875286102295],[9.670000076293945]
train,OCc1cc2ccccc2nc1NCC1CC1,[5.667903423309326],[5.590000152587891]
train,CNCC(=O)Nc1c(C)n[nH]c1C,[8.549215316772461],[8.40999984741211]
train,CCCNC(=N)Nc1ccc2c(c1)OCO2,[10.709897994995117],[10.529999732971191]
train,CCSSc1nc2ccccc2[nH]1,[3.606121301651001],[3.680000066757202]
train,CSc1cc(C(C)(C)C)cc(CN)c1O,[10.220979690551758],[10.119999885559082]
train,Nc1nccc(/C=C/c2cccs2)n1,[4.128932952880859],[4.139999866485596]
train,Cc1nnc(S)[nH]1,[2.742725133895874],[2.740000009536743]
train,COc1cccc(C/C=N/N)c1,[4.004062175750732],[4.03000020980835]
train,N=C(CS)NC1CCCC1,[12.424180030822754],[12.239999771118164]
train,CCSc1cccc(NCc2cccnc2)c1,[4.85748815536499],[4.840000152587891]
train,CCOC(=O)CC1=CSC2=NCCN12,[5.961456298828125],[6.010000228881836]
train,CCOc1c(OC)cc(CCN)cc1SCC,[9.87370491027832],[9.779999732971191]
train,CC1CN(CCc2ccccc2)CC(C)O1,[8.045395851135254],[8.0]
train,c1ccc(CCc2c[nH]cn2)nc1,[6.846397876739502],[6.760000228881836]
train,CCCN1CCc2cccc(O)c2CC1,[9.112204551696777],[9.210000038146973]
train,C1CC2(CCN1)OCCO2,[9.782695770263672],[9.6899995803833]
train,CCCCOC(=O)CCNc1nnc(O)nc1O,[2.316662311553955],[2.490000009536743]
train,CNCC(O)c1ccc(O)cc1,[9.493291854858398],[9.149999618530273]
train,c1ccc2sc(Cc3c[nH]cn3)cc2c1,[6.641759872436523],[6.590000152587891]
train,NCCc1cccn1-c1ccccc1,[9.928291320800781],[9.819999694824219]
train,Cc1cc(SCC(=O)O)nc2ccccc12,[3.1017072200775146],[3.240000009536743]
train,CNC12CCCCC1CC(O)c1ccccc12,[9.714399337768555],[9.5600004196167]
train,CN(C)NC(=O)c1ccncc1,[3.198927402496338],[3.2100000381469727]
train,c1ccc(C2Cc3cn[nH]c3C2)cc1,[2.9590389728546143],[2.9000000953674316]
train,CC1CN=C(C2COc3ccccc3O2)N1,[8.401773452758789],[8.300000190734863]
train,Fc1ccc(NC(S)=Nc2nccs2)cc1,[4.481964111328125],[4.409999847412109]
train,OCC/N=C/c1cc(Cl)cc(Cl)c1O,[3.9723732471466064],[4.070000171661377]
train,CC(N)(CCCCN)C(=O)O,[10.465651512145996],[10.34000015258789]
train,CC(C)c1cc(O)n2nc(N)nc2n1,[0.9594540596008301],[0.9399999976158142]
train,NCC(=O)c1c[nH]c2ccccc12,[7.343069076538086],[7.260000228881836]
train,N=C(N)NCCc1c[nH]c(S)n1,[12.414058685302734],[12.239999771118164]
train,O=C(O)c1cccc(Cl)n1,[4.612627983093262],[4.460000038146973]
train,Nc1ccnc2ccc3ncccc3c12,[6.617075443267822],[6.889999866485596]
train,Nc1nccc2c1N=C(c1ccccc1)CN2,[9.423813819885254],[9.180000305175781]
train,Clc1ccccc1Oc1cccnc1,[4.664219856262207],[4.610000133514404]
train,CNC(C)Cc1ccccc1OC,[10.132129669189453],[10.039999961853027]
train,CC(=O)O/N=C(\N)c1cccnc1,[3.4938249588012695],[3.509999990463257]
train,CN(C)CC(Cc1ccccc1)c1ccccc1,[9.562443733215332],[9.510000228881836]
train,Cc1[nH]c2ccc(Br)cc2c1CCN,[9.884432792663574],[9.739999771118164]
train,CCCCCCCCCCCCCC[C@H](N)CO,[9.914839744567871],[9.829999923706055]
train,CCCCNC(=O)n1cnc(C)c1,[2.419762372970581],[2.4000000953674316]
train,C/C=C/C#COC(=O)C1CN=CNC1,[10.398266792297363],[10.319999694824219]
train,COC1CC(C)(N)C(O)C(C)O1,[10.026261329650879],[9.899999618530273]
train,OCCNCCCOc1cccc(Cl)c1Cl,[9.643778800964355],[9.579999923706055]
train,OCC/N=C(/S)SS/C(S)=N\CCO,[2.939622163772583],[2.940000057220459]
train,COC(=O)C1=CC2CCN(C1)C2,[8.194660186767578],[8.079999923706055]
train,c1cc2c(cc1NC1=NCCN1)OCCO2,[9.446497917175293],[9.369999885559082]
train,Cc1cnc(NC(=O)c2ccccc2O)s1,[0.5762970447540283],[0.49000000953674316]
train,C#CCNC(=O)CCC(N)C(=O)O,[9.446998596191406],[9.3100004196167]
train,NCCCOc1c(Cl)cc(CCN)cc1Cl,[10.357823371887207],[10.15999984741211]
train,CC1=Nc2ccccc2S(=O)(=O)N1,[1.139713168144226],[1.2000000476837158]
train,CCNC(=S)NCC1CCc2ccccc2N1C,[4.180209159851074],[4.159999847412109]
train,Cc1cc(/C=C2/CN3CCCC2C3)on1,[8.720932960510254],[8.720000267028809]
train,Cc1ncccc1OC[C@@H]1CCN1,[9.850409507751465],[9.800000190734863]
